barcode,variant_id,product_id,product_title,variant_title,sku,product_type,vendor,tags,price,unit_cost,inventory_quantity,status
5053307078673,gid://shopify/ProductVariant/43512983420993,gid://shopify/Product/7785645211713,2026 Topps Premier League Chrome Blaster Box,Default Title,,Sealed Wax,Topps,"2026, Blaster, blaster box, In-Stock, Sealed Soccer, Soccer Box, Topps",29.99,19.5,10,ACTIVE
887521130825,gid://shopify/ProductVariant/43536160686145,gid://shopify/Product/7786355687489,2024 Topps Chrome Tennis Blaster,Default Title,,Sealed Wax,Topps,"2024, Boxes, Topps",14.99,,0,ACTIVE
746134189012,gid://shopify/ProductVariant/43544769003585,gid://shopify/Product/7787927896129,2025 Panini Select Football Hobby Blaster Box,Default Title,,Sealed Wax,Panini,"Blaster, blaster box, Football Cards, In-Stock, Panini, Sealed Football",49.99,22.5,7,ACTIVE
887521136650,gid://shopify/ProductVariant/43547765014593,gid://shopify/Product/7789163806785,2025 Topps Star Wars Chrome Sapphire Edition Box,Default Title,,Sealed Wax,Topps,"2025, Entertainment, In-Stock, Sealed Entertainment, Star Wars, Topps",224.99,200.0,1,ACTIVE
91783840,gid://shopify/ProductVariant/43553053114433,gid://shopify/Product/7791376924737,2025 Topps Triumphant Tennis Hobby Box,Default Title,,Sealed Wax,Topps,"2025, Boxes, Tennis, Topps",144.99,107.0,0,ACTIVE
48826547,gid://shopify/ProductVariant/43556700192833,gid://shopify/Product/7791974940737,Pokemon S&V Shrouded Fable Booster Pack,Default Title,,Booster Pack,Pokemon,Pokemon,11.99,8.33,-18,ACTIVE
76301629,gid://shopify/ProductVariant/43556785520705,gid://shopify/Product/7791987818561,2026 Topps Premier League Chrome Hobby Box,Default Title,,Sealed Wax,Topps,"2026, hobby, Hobby box, In-Stock, Sealed Soccer, Soccer Box, Topps",299.99,199.99,1,ACTIVE
887521151356,gid://shopify/ProductVariant/43558089883713,gid://shopify/Product/7792299540545,2026 Topps Series 1 Baseball Tin,Default Title,,Sealed Wax,Topps,"2026, Baseball, Holiday, Retail",11.99,18.88,-1,ACTIVE
887521146062,gid://shopify/ProductVariant/43558292258881,gid://shopify/Product/7792331948097,2025 Topps Chrome Formula 1 Hobby Box,Default Title,,Sealed Wax,Topps,"2025, hobby, Hobby box, Racing, Topps",319.99,286.0,0,ACTIVE
746134188220,gid://shopify/ProductVariant/43561390473281,gid://shopify/Product/7793276026945,2025 Panini Donruss Optic Football H2 Box,Default Title,,Sealed Wax,Panini,"2025, football, Panini",274.99,275.0,0,ACTIVE
70730988,gid://shopify/ProductVariant/43563225219137,gid://shopify/Product/7793634705473,One Piece TCG: Legacy of The Master [OP-12] Booster Box,Pack,,Booster Box,Bandai Namco,"In-Stock, One Piece, Sealed TCG, TCG",10.99,8.96,-29,ACTIVE
810158830943,gid://shopify/ProductVariant/43563225251905,gid://shopify/Product/7793634705473,One Piece TCG: Legacy of The Master [OP-12] Booster Box,Box,,Booster Box,Bandai Namco,"In-Stock, One Piece, Sealed TCG, TCG",259.99,215.0,5,ACTIVE
887521144624,gid://shopify/ProductVariant/43563229839425,gid://shopify/Product/7793636606017,2025 Topps Chrome Tennis Hobby Box,Default Title,,Sealed Wax,Topps,"2025, Boxes, Other Cards, Topps",129.99,99.99,0,ACTIVE
887521140725,gid://shopify/ProductVariant/43563607425089,gid://shopify/Product/7793918115905,2025 Topps Chrome Baseball Sapphire Hobby Box,Default Title,,Sealed Wax,Topps,"2025, baseball, Baseball Box, Baseball Cards, Entertainment, Topps",749.99,705.0,1,ACTIVE
746134188459,gid://shopify/ProductVariant/43563956109377,gid://shopify/Product/7794131107905,2025 Donruss Optic Football Retail Mega Box,Default Title,,Sealed Wax,Panini,"2025, Football, Panini",69.99,70.0,0,ACTIVE
746134188428,gid://shopify/ProductVariant/43563959746625,gid://shopify/Product/7794133860417,2025 Donruss Optic Football Retail Blaster,Default Title,,Sealed Wax,Panini,"2025, Football, Panini",44.99,42.0,0,ACTIVE
887521149841,gid://shopify/ProductVariant/43572175765569,gid://shopify/Product/7798804840513,2025-26 Topps Chrome Basketball Hanger Box (Copy),Default Title,,Sealed Wax,Topps,"2025-26, Basketball, In-Stock, Sealed Basketball, Topps",49.99,48.0,3,ACTIVE
053334437622,gid://shopify/ProductVariant/43577917079617,gid://shopify/Product/7801944506433,2026 Upper Deck Golf Hobby Box,Default Title,,Sealed Wax,Upper Deck,"2026, Golf, Upper Deck",139.99,118.0,-3,ACTIVE
053334437691,gid://shopify/ProductVariant/43577920847937,gid://shopify/Product/7801946079297,2026 Upper Deck Golf Blaster,Default Title,,Sealed Wax,Upper Deck,"2026, Golf, In-Stock, Upper Deck",24.99,18.0,17,ACTIVE
053334437752,gid://shopify/ProductVariant/43577921601601,gid://shopify/Product/7801946603585,2026 Upper Deck Golf Tin,Default Title,,Sealed Wax,Upper Deck,"2026, Golf, In-Stock, Upper Deck",49.99,36.0,10,ACTIVE
746134189470,gid://shopify/ProductVariant/43577928548417,gid://shopify/Product/7801948962881,2025 Panini National Treasures Football Hobby Box,Default Title,,Sealed Wax,Panini,"2025, In-Stock, Panini, Sealed Football",2199.99,950.0,2,ACTIVE
887521144419,gid://shopify/ProductVariant/43577929334849,gid://shopify/Product/7801949257793,2025 Topps Star Wars Hyperspace Hobby Box,Default Title,,Sealed Wax,Topps,"2025, In-Stock, Sealed Entertainment, Star Wars",264.99,250.0,3,ACTIVE
75780479,gid://shopify/ProductVariant/43578118144065,gid://shopify/Product/7802009649217,2018 Panini Prizm FIFA World Cup Soccer Fat Pack Box,Default Title,,Sealed Wax,Panini,"Hobby, Panini, Soccer",899.99,799.0,0,ACTIVE
05333498179,gid://shopify/ProductVariant/43581380853825,gid://shopify/Product/7802544160833,2021-22 Upper Deck Marvel Annual Hobby Box,Default Title,,Sealed Wax,Upper Deck,"2021, hobby, Hobby box, In-Stock, Marvel, Sealed Entertainment",79.99,60.0,6,ACTIVE
0196214132474,gid://shopify/ProductVariant/43581390094401,gid://shopify/Product/7802545373249,Pokemon Ascended Heroes Elite Trainer Box,Default Title,,Elite Trainer Box,Pokemon,"Pokemon, Pokemon Boxes",189.99,164.0,0,ACTIVE
887521146185,gid://shopify/ProductVariant/43582331977793,gid://shopify/Product/7802807877697,2025 Topps Complete Set Retail,Default Title,,Sealed Wax,Topps,"In-Stock, Sealed Baseball",39.99,25.0,6,ACTIVE
746134189043,gid://shopify/ProductVariant/43605033353281,gid://shopify/Product/7813239210049,2025 Panini Select Football Hobby Mega Box,Default Title,,Sealed Wax,Panini,"2025, Football Cards, Mega, Mega Box, Panini",64.99,37.5,-5,ACTIVE
887521154807,gid://shopify/ProductVariant/43605046984769,gid://shopify/Product/7813250252865,2026 Topps Series 1 Baseball Mega Box,Default Title,,Sealed Wax,Topps,"2026, Baseball, Retail",74.99,64.0,-8,ACTIVE
887521144587,gid://shopify/ProductVariant/43611435008065,gid://shopify/Product/7815537360961,2025 Topps Pristine Baseball Hobby Box,Pack,,Sealed Wax,Topps,"2025, baseball, hobby, Hobby box, Topps",94.99,85.0,-3,ACTIVE
887521144594,gid://shopify/ProductVariant/43631481192513,gid://shopify/Product/7815537360961,2025 Topps Pristine Baseball Hobby Box,Box,,Sealed Wax,Topps,"2025, baseball, hobby, Hobby box, Topps",579.99,510.0,1,ACTIVE
746134188657,gid://shopify/ProductVariant/43615685705793,gid://shopify/Product/7820441092161,2025 Panini Select Football H2 Hobby Box,Default Title,,Sealed Wax,Panini,"2025, football, hobby, Hobby box, In-Stock, Panini, Sealed Football",249.99,180.0,12,ACTIVE
613297915614,gid://shopify/ProductVariant/43615810945089,gid://shopify/Product/7820470648897,2018 Panini Prizm FIFA World Cup Soccer Fat Pack,Default Title,,Sealed Wax,Panini,"Hobby, In-Stock, Panini, Sealed Soccer, Soccer",74.99,66.59,9,ACTIVE
887521153336,gid://shopify/ProductVariant/43630109655105,gid://shopify/Product/7831068835905,2025-26 Topps Finest Basketball Hobby Box,Default Title,,Sealed Wax,Topps,"2025-26, Basketball, Boxes, In-Stock, Sealed Basketball, Topps",864.99,781.0,1,ACTIVE
074427168230,gid://shopify/ProductVariant/43644362096705,gid://shopify/Product/7840604651585,Pokemon ME Ascended Heroes Booster Pack,Default Title,,Booster Pack,Pokemon,"Pack, Pokemon",16.99,9.7,-47,ACTIVE
0820650853876,gid://shopify/ProductVariant/43644366028865,gid://shopify/Product/7840606289985,Pokemon Obsidian Flames Booster Bundle,Default Title,,Booster Box,Pokemon,"In-Stock, Pokemon, Pokemon Boxes, Sealed Pokemon",109.99,66.0,0,ACTIVE
08181072,gid://shopify/ProductVariant/43644423372865,gid://shopify/Product/7840619495489,2025 Topps Chrome MLS Hobby Box,Default Title,,Sealed Wax,Topps,"2025, In-Stock, Sealed Soccer, Soccer, Soccer Box, Topps",214.99,180.0,3,ACTIVE
746134164156,gid://shopify/ProductVariant/43646938808385,gid://shopify/Product/7841297498177,2019-20 Topps Finest UEFA Champions League Soccer Hobby Box,Default Title,,Sealed Wax,Topps,"Hobby box, In-Stock, Sealed Soccer, Soccer, Soccer Box, Topps",699.99,675.0,1,ACTIVE
613297982487,gid://shopify/ProductVariant/43646941954113,gid://shopify/Product/7841298776129,2021 Panini Select Football H2 Hobby Box,Default Title,,Sealed Wax,Panini,"Football Cards, Panini",224.99,199.99,0,ACTIVE
17235694,gid://shopify/ProductVariant/43647051202625,gid://shopify/Product/7841334460481,2025-26 Upper Deck Series 2 Hockey Hobby Box,Default Title,,Sealed Wax,Upper Deck,"2025-26, Hockey, In-Stock, Sealed Hockey, Upper Deck",199.99,189.0,3,ACTIVE
887521148684,gid://shopify/ProductVariant/43648060096577,gid://shopify/Product/7841835679809,2025 Topps Chrome McDonald's All-American Basketball Hobby Box,Default Title,25TOBKMCD,Sealed Wax,Topps,"2025, Basketball, Boxes, In-Stock, Sealed Basketball, Topps",234.99,190.0,5,ACTIVE
887521155187,gid://shopify/ProductVariant/43648060129345,gid://shopify/Product/7841835712577,2026 Topps Heritage Baseball Hobby Box,Default Title,887521155187,Sealed Wax,Topps,"2026, Baseball, Boxes, hobby, Hobby box, In-Stock, Sealed Baseball, Topps",194.99,152.0,9,ACTIVE
887521155248,gid://shopify/ProductVariant/43648296288321,gid://shopify/Product/7841909276737,2026 Topps Heritage Baseball Hobby Blaster Box,Default Title,,Sealed Wax,Topps,"2026, Baseball, Blaster, blaster box, Topps",29.99,25.0,-36,ACTIVE
887521155385,gid://shopify/ProductVariant/43648304349249,gid://shopify/Product/7841912717377,2026 Topps Heritage Baseball Mega Box,Default Title,,Sealed Wax,Topps,"2026, Baseball, Mega, Mega Box, Topps",74.99,59.5,-6,ACTIVE
810059781139,gid://shopify/ProductVariant/43650215706689,gid://shopify/Product/7842475081793,One Piece TCG: Wings of the Captain [OP-06] Booster Box,Default Title,,Booster Box,Bandai Namco,"In-Stock, One Piece, Sealed TCG, TCG",349.99,305.0,1,ACTIVE
887521148301,gid://shopify/ProductVariant/43650537062465,gid://shopify/Product/7842588131393,2025 Topps Chrome MLS Major League Soccer Hobby Box Pack,Default Title,,Sealed Wax,Topps,"2025, Soccer, Soccer Box, Topps",8.99,8.65,1,ACTIVE
887521147199,gid://shopify/ProductVariant/43660335218753,gid://shopify/Product/7846873825345,2025 Disney Wonder Mega Box,Default Title,,Sealed Wax,Topps,"2025, New Cards, Non-Sport Cards, Topps",39.99,36.0,-4,ACTIVE
850049910873,gid://shopify/ProductVariant/43674761265217,gid://shopify/Product/7852322783297,2025 Parkside USWNT Thermal Soccer,Default Title,,Sealed Wax,Parkside Collectibles,"2025, In-Stock, Sealed Soccer, Soccer, Soccer Box, USWNT",119.99,92.5,1,ACTIVE
05333412175,gid://shopify/ProductVariant/43674762248257,gid://shopify/Product/7852323209281,2022-23 Upper Deck SP Authentic Hockey Hobby Box,Default Title,,Sealed Wax,Upper Deck,"2022-23, Hockey, Upper Deck",134.99,129.0,-21,ACTIVE
053334131117,gid://shopify/ProductVariant/43674769522753,gid://shopify/Product/7852326355009,2022-23 Upper Deck Series 2 Hockey,Default Title,,Sealed Wax,Upper Deck,"2022-23, Hockey, In-Stock, Sealed Hockey, Upper Deck",69.99,42.5,20,ACTIVE
053334786904,gid://shopify/ProductVariant/43674771390529,gid://shopify/Product/7852327534657,2024-25 Upper Deck ICE Hockey Hobby Box,Default Title,,Sealed Wax,Upper Deck,"2024-25, Hockey, In-Stock, Sealed Hockey, Upper Deck",139.99,125.0,0,ACTIVE
0196214123182,gid://shopify/ProductVariant/43674792951873,gid://shopify/Product/7852333301825,Pokemon Destined Rivals Booster Unlimited,Default Title,,Booster Box,Pokemon,"Booster Unlimited, In-Stock, Pokemon, Sealed Pokemon",649.99,618.0,0,ACTIVE
887521151738,gid://shopify/ProductVariant/43674810122305,gid://shopify/Product/7852341067841,2025 Topps Disneyland 70th Anniversary Blaster Box,Default Title,,Sealed Wax,Topps,"2025, Disney, In-Stock, New Cards, Non-Sport Cards, Sealed Entertainment, Topps",24.99,16.25,26,ACTIVE
887521148646,gid://shopify/ProductVariant/43686971080769,gid://shopify/Product/7853732986945,2025 Topps Chrome McDonald's All-American Basketball Hobby Box Pack,Default Title,25TOBKMCD,Sealed Wax,Topps,"2025, Basketball, Boxes, Topps",49.99,47.5,3,ACTIVE
887521144044,gid://shopify/ProductVariant/43692528926785,gid://shopify/Product/7855423946817,2025 Topps Gilded Collection Baseball Hobby Box,Default Title,,Sealed Wax,Topps,"2025, Baseball, Hobby, In-Stock, Sealed Baseball, Topps",1249.99,1045.0,1,ACTIVE
820650851544,gid://shopify/ProductVariant/43695434563649,gid://shopify/Product/7856335159361,Pokemon Silver Tempest Booster Bundle,Default Title,,Booster Box,Pokemon,"Booster Box, In-Stock, New, Pokemon, Sealed Pokemon",119.99,74.0,2,ACTIVE
45631936,gid://shopify/ProductVariant/43695436890177,gid://shopify/Product/7856335552577,2025 Topps Stranger Things Hobby Box,Default Title,,Sealed Wax,Topps,"In-Stock, New, New Cards, Non-Sport Cards, Sealed Entertainment",424.99,375.0,2,ACTIVE
0820650853623,gid://shopify/ProductVariant/43696619814977,gid://shopify/Product/7856731193409,Pokemon Paldea Evolved Booster Bundle,Default Title,,Booster Box,Pokemon,"New, Pokemon",99.99,90.0,0,ACTIVE
887521154654,gid://shopify/ProductVariant/43696629678145,gid://shopify/Product/7856733913153,2026 Topps Marvel Brooklyn Collection Captain America Hobby Box,Default Title,,Sealed Wax,Topps,"2025, In-Stock, New, New Cards, Non-Sport Cards, Sealed Entertainment, Topps",264.99,235.0,1,ACTIVE
80503349,gid://shopify/ProductVariant/43696633479233,gid://shopify/Product/7856734896193,2025 Topps Knockout UFC Hobby Box,Default Title,,Sealed Wax,Topps,"2025, In-Stock, New, Sealed Entertainment, Topps, UFC",274.99,250.0,2,ACTIVE
053334438285,gid://shopify/ProductVariant/43696754786369,gid://shopify/Product/7856767205441,2025-26 Upper Deck Series 2 Blaster Box,Default Title,,Sealed Wax,Upper Deck,"2025, Hockey, New, Upper Deck",29.99,17.5,0,ACTIVE
053334841429,gid://shopify/ProductVariant/43696778870849,gid://shopify/Product/7856773890113,2026 Upper Deck Batman The Animated Series Hobby Box,Default Title,,Sealed Wax,Upper Deck,"2025, Entertainment, In-Stock, New, Sealed Entertainment, Upper Deck",204.99,168.0,2,ACTIVE
887521152414,gid://shopify/ProductVariant/43696802988097,gid://shopify/Product/7856781819969,2025 Bowman's Best Baseball Hobby Box,Default Title,,Sealed Wax,Topps,"2025, Baseball Box, In-Stock, New, Sealed Baseball, Topps",674.99,499.5,3,ACTIVE
746134187421,gid://shopify/ProductVariant/43704582733889,gid://shopify/Product/7859533840449,2025 Panini Prizm Football Retail Mega Box,Default Title,,Sealed Wax,Panini,"2025, Football, Mega Box, New, Panini",49.99,25.0,0,ACTIVE
746134178665,gid://shopify/ProductVariant/43706136625217,gid://shopify/Product/7860154564673,2025-26 Panini Donruss Road to FIFA World Cup Soccer Hobby Box,Default Title,PAN_25/26_DONR_RTWC_SCR_HOBBY,Sealed Wax,Panini,"Hobby, In-Stock, New, Panini, Sealed Soccer, Soccer",429.99,365.0,4,ACTIVE
196214152038,gid://shopify/ProductVariant/43706136789057,gid://shopify/Product/7860154728513,Pokemon Perfect Order Elite Trainer Box,Default Title,PKM_ME_PERFORDER_ETB,Elite Trainer Box,Pokemon,"ETB, In-Stock, Mega-Evolution, new-release, Perfect-Order, PKM, Sealed Pokemon",74.99,32.25,2,ACTIVE
