product_id,variant_id,product_title,product_created_at,product_status,product_type,variant_title,sku,barcode,price,compare_at_price,cost,inventory_quantity,sold_7d,sold_30d,sold_60d
gid://shopify/Product/7665455857729,gid://shopify/ProductVariant/42852224303169,Pokemon S&V 151 Elite Trainer Box,,ACTIVE,Elite Trainer Box,Default Title,,820650853159,399.99,,360,0,0,0,0
gid://shopify/Product/7665468997697,gid://shopify/ProductVariant/42852307632193,Pokemon Mega Evolution Booster Unlimited,,ACTIVE,Booster Box,Default Title,,196214136144,324.99,,255,0,0,0,0
gid://shopify/Product/7665477615681,gid://shopify/ProductVariant/42852350296129,Pokemon Prismatic Evolutions Booster Bundle,,ACTIVE,Booster Box,Default Title,,196214112544,94.99,,83,1,0,0,0
gid://shopify/Product/7665607671873,gid://shopify/ProductVariant/42853834817601,2025 Topps Disney Genesis,,ACTIVE,Sealed Wax,Default Title,,14005341,724.99,,665,1,0,0,0
gid://shopify/Product/7666087526465,gid://shopify/ProductVariant/42858068967489,Pokemon S&V Destined Rivals Elite Trainer Box,,ACTIVE,Elite Trainer Box,Default Title,,0196214111523,224.99,,190,0,0,0,0
gid://shopify/Product/7666288590913,gid://shopify/ProductVariant/42858848714817,2025 Topps Chrome Disney Blaster Box,,ACTIVE,Sealed Wax,Default Title,,887521146345,59.99,,47,-1,0,0,0
gid://shopify/Product/7660996526145,gid://shopify/ProductVariant/42829494681665,2025-26 Topps Premier League EPL Soccer Hobby Box,,ACTIVE,Sealed Wax,Default Title,,5053307076488,254.99,,238.5,1,0,0,0
gid://shopify/Product/7661740064833,gid://shopify/ProductVariant/42831897002049,2021 Bowman Draft Baseball Jumbo Hobby Box,,ACTIVE,Sealed Wax,Default Title,,0887521104789,364.99,,,0,0,0,0
gid://shopify/Product/7661742882881,gid://shopify/ProductVariant/42831905325121,2025 Bowman Chrome Baseball Hobby Box,,ACTIVE,Sealed Wax,Default Title,,887521145966,499.99,,375,5,0,0,0
gid://shopify/Product/7662280671297,gid://shopify/ProductVariant/42833640620097,2024-25 Panini Immaculate Soccer Hobby Box,,ARCHIVED,Sealed Wax,Default Title,,51214780,799.99,,646,0,0,0,0
gid://shopify/Product/7662309015617,gid://shopify/ProductVariant/42833691672641,2025 Panini Prizm FIFA Club World Cup Soccer Hobby Box,,ACTIVE,Sealed Wax,Default Title,,746134178047,379.99,,190,3,0,0,0
gid://shopify/Product/7662309048385,gid://shopify/ProductVariant/42833691705409,2025 Bowman Chrome Baseball Breaker Delight Box,,ACTIVE,Sealed Wax,Default Title,16860,887521145997,345,,,-12,0,0,0
gid://shopify/Product/7662309081153,gid://shopify/ProductVariant/42833691738177,2025 Bowman Chrome Baseball Hobby Pack,,ACTIVE,Sealed Wax,Default Title,16859-Pack,887521145959,60,,,0,0,0,0
gid://shopify/Product/7662309113921,gid://shopify/ProductVariant/42833691770945,2025 Bowman Chrome Baseball Mega Box,,ACTIVE,Sealed Wax,Default Title,,887521149544,64.99,,56.99,0,0,0,0
gid://shopify/Product/7679574966337,gid://shopify/ProductVariant/42950658326593,2025 Topps Shoebox Treasures Hobby Box,,ARCHIVED,Sealed Wax,Default Title,,887521152032,94.99,,90,0,0,0,0
gid://shopify/Product/7679581880385,gid://shopify/ProductVariant/42950675497025,2025 Topps Chrome Spongebob Hobby Box,,ARCHIVED,Sealed Wax,Default Title,,887521145164,364.99,,344,0,0,0,0
gid://shopify/Product/7683062464577,gid://shopify/ProductVariant/42967006806081,Pokemon Phantasmal Flames Booster Bundle,,ACTIVE,Booster Box,Default Title,PKU10191,196214143371,74.99,,67,7,0,0,0
gid://shopify/Product/7683062497345,gid://shopify/ProductVariant/42967006838849,2025 Panini Phoenix Football Hobby Box,,ACTIVE,Sealed Wax,Default Title,16997,746134186967,349.99,,281,0,0,0,0
gid://shopify/Product/7683062530113,gid://shopify/ProductVariant/42967006871617,2025 Panini Select Baseball Hobby Box,,ACTIVE,Sealed Wax,Default Title,16998,746134182372,149.99,,106.5,0,0,0,0
gid://shopify/Product/7683062562881,gid://shopify/ProductVariant/42967006904385,2025 Panini Prizm Racing Hobby Box,,ACTIVE,Sealed Wax,Default Title,16992,746134183027,169.99,,142,4,0,0,0
gid://shopify/Product/7683062595649,gid://shopify/ProductVariant/42967006937153,2025 Panini PFL Combat Anthology Hobby Box,,ACTIVE,Sealed Wax,Default Title,16993,746134183393,129.99,,91.5,0,0,0,0
gid://shopify/Product/7683062661185,gid://shopify/ProductVariant/42967007002689,2025 Bowman University Chrome Football Hobby Box,,ACTIVE,Sealed Wax,Default Title,,887521147663,224.99,,180,4,0,0,0
gid://shopify/Product/7683062726721,gid://shopify/ProductVariant/42967007068225,2025 Bowman University Chrome Football Blaster Box,,ACTIVE,Sealed Wax,Default Title,,887521147793,24.99,,24.99,14,0,0,0
gid://shopify/Product/7683062759489,gid://shopify/ProductVariant/42967007100993,2025 Bowman University Chrome Football Mega Box,,ACTIVE,Sealed Wax,Default Title,,887521147755,49.99,,50,-4,0,0,0
gid://shopify/Product/7683062792257,gid://shopify/ProductVariant/42967007133761,2025 Panini Impeccable Football Hobby Box,,ACTIVE,Sealed Wax,Default Title,,746134186028,1299.99,,1175,1,0,0,0
gid://shopify/Product/7683062825025,gid://shopify/ProductVariant/42967007166529,2025 Topps Holiday Baseball Mega Box,,ACTIVE,Sealed Wax,Default Title,,887521142682,24.99,,23,0,0,0,0
gid://shopify/Product/7683062890561,gid://shopify/ProductVariant/42967007232065,2025 Topps Disney Wonder Blaster Box,,ACTIVE,Sealed Wax,Default Title,16988,887521147243,29.99,,25,4,0,0,0
gid://shopify/Product/7683062857793,gid://shopify/ProductVariant/42967007199297,2025 Panini National Treasures Baseball Hobby Box,,DRAFT,Sealed Wax,Default Title,17050,746134182327,785,,,0,0,0,0
gid://shopify/Product/7683062923329,gid://shopify/ProductVariant/42967007264833,2025-26 Topps Basketball Hobby Box,,ACTIVE,Sealed Wax,Default Title,,887521149001,449.99,,388,15,0,0,0
gid://shopify/Product/7683062956097,gid://shopify/ProductVariant/42967007297601,2025-26 Topps Basketball Blaster Box,,ACTIVE,Sealed Wax,Default Title,,887521149063,64.99,,56,-7,0,0,0
gid://shopify/Product/7683081896001,gid://shopify/ProductVariant/42967047471169,2025 Topps Holiday Baseball Tin,,ARCHIVED,Sealed Wax,Default Title,,887521148004,19.99,,12,0,0,0,0
gid://shopify/Product/7666368577601,gid://shopify/ProductVariant/42858990534721,Pokemon Mega Evolution Elite Trainer Box 1,,ACTIVE,Booster Box,Default Title,,728192561832,104.99,,90,-1,0,0,0
gid://shopify/Product/7666374213697,gid://shopify/ProductVariant/42859000528961,2025 Panini Three and Two Baseball Hobby Box,,ARCHIVED,Sealed Wax,Default Title,,746134182273,229.99,,171,0,0,0,0
gid://shopify/Product/7666385256513,gid://shopify/ProductVariant/42859012751425,2024-25 Upper Deck SP Authentic Hockey Hobby Box,,ACTIVE,Sealed Wax,Default Title,,053334814188,194.99,,175,0,0,0,0
gid://shopify/Product/7666390302785,gid://shopify/ProductVariant/42859020484673,2024 Topps Chrome Boxing Hobby Box,,ACTIVE,Sealed Wax,Default Title,,887521124770,289.99,,259,1,0,0,0
gid://shopify/Product/7668160856129,gid://shopify/ProductVariant/42866250350657,2025 Panini Turn Four NASCAR Hobby Box,,ACTIVE,Sealed Wax,Default Title,,746134183270,159.99,,95,3,0,0,0
gid://shopify/Product/7672850284609,gid://shopify/ProductVariant/42898014404673,2025 Topps Chrome Spongebob Blaster Box,,ACTIVE,Sealed Wax,Default Title,,887521145195,174.99,,150,9,0,0,0
gid://shopify/Product/7673789218881,gid://shopify/ProductVariant/42905149964353,Pokemon S&V Paldean Fates Booster Bundle,,ACTIVE,Booster Box,Default Title,,0820650856174,134.99,,130,0,0,0,0
gid://shopify/Product/7675880734785,gid://shopify/ProductVariant/42918548439105,2025 Topps Chrome Star Wars Blaster,,ACTIVE,Sealed Wax,Default Title,,887521136605,34.99,,28,5,0,0,0
gid://shopify/Product/7691973558337,gid://shopify/ProductVariant/43006095720513,2025 Donruss Football Blaster,,ACTIVE,Sealed Wax,Default Title,,746134185137,34.99,,38,2,0,0,0
gid://shopify/Product/7691974279233,gid://shopify/ProductVariant/43006096539713,2025 Donruss Football Downtown Retail Bundle,,ACTIVE,Sealed Wax,Default Title,,746134185465,49.99,,62,0,0,0,0
gid://shopify/Product/7697985798209,gid://shopify/ProductVariant/43025908695105,2025 Panini Certified Hobby Box,,ACTIVE,Sealed Wax,Default Title,,746134184987,239.99,,186.5,0,0,0,0
gid://shopify/Product/7698055200833,gid://shopify/ProductVariant/43026170904641,Pokemon Paldea Evolved Booster Unlimited,,ACTIVE,Booster Pack,Default Title,,0820650863493,429.99,,484.92,0,0,0,0
gid://shopify/Product/7698061262913,gid://shopify/ProductVariant/43026179752001,Pokemon Temporal Forces Booster Unlimited,,ACTIVE,Booster Box,Default Title,,0820650866395,334.99,,289,1,0,0,0
gid://shopify/Product/7698062213185,gid://shopify/ProductVariant/43026180931649,Pokemon Journey Together Booster Bundle,,ACTIVE,Booster Box,Default Title,,0196214108417,49.99,,36.71,3,0,0,0
gid://shopify/Product/7698063622209,gid://shopify/ProductVariant/43026183356481,Pokemon Stellar Crown Booster Bundle,,ACTIVE,Booster Box,Default Title,,0820650858550,54.99,,40,0,0,0,0
gid://shopify/Product/7702378217537,gid://shopify/ProductVariant/43036860088385,2025 Panini Mosaic Football Hobby Box,,ACTIVE,Sealed Wax,Default Title,,746134186073,459.99,,386,-2,0,0,0
gid://shopify/Product/7702379462721,gid://shopify/ProductVariant/43036861890625,Pokemon Surging Sparks Booster Pack,,ACTIVE,Booster Pack,Default Title,,0820650413124,10.99,,6.92,-166,0,0,0
gid://shopify/Product/7702380281921,gid://shopify/ProductVariant/43036864643137,2025 Topps Holiday NBA Basketball Advent Calendar,,ACTIVE,Sealed Wax,Default Title,,887521151837,19.99,,32.5,0,0,0,0
gid://shopify/Product/7702422913089,gid://shopify/ProductVariant/43037009739841,2025-26 Topps Basketball Mega Box,,ACTIVE,Sealed Wax,Default Title,,887521149117,49.99,,49.99,0,0,0,0
gid://shopify/Product/7702470131777,gid://shopify/ProductVariant/43037247569985,Pokemon Surging Sparks Booster Unlimited,,ACTIVE,Booster Pack,Default Title,,0820650423123,279.99,,249.17,1,0,0,0
gid://shopify/Product/7703029383233,gid://shopify/ProductVariant/43039522586689,2025 Panini Mosaic Football Mega Box,,ACTIVE,Sealed Wax,Default Title,,746134186424,64.99,,42.5,0,0,0,0
gid://shopify/Product/7703865753665,gid://shopify/ProductVariant/43042863710273,2025 Panini Absolute Football Hobby Blaster,,ACTIVE,Sealed Wax,Default Title,,746134186844,64.99,,17.5,7,0,0,0
gid://shopify/Product/7703882432577,gid://shopify/ProductVariant/43042934456385,2024 Panini Contenders Football Retail Blaster,,ACTIVE,Sealed Wax,Default Title,,746134170027,29.99,,18.5,6,0,0,0
gid://shopify/Product/7703911727169,gid://shopify/ProductVariant/43043078668353,2025 Topps Pro Debut Baseball Jumbo Hobby Box,,ACTIVE,Sealed Wax,Default Title,,887521142781,254.99,,212,0,0,0,0
gid://shopify/Product/7703913103425,gid://shopify/ProductVariant/43043082240065,2025 Topps Update Series Baseball Hobby Box,,ACTIVE,Sealed Wax,Default Title,,887521144716,164.99,,152,1,0,0,0
gid://shopify/Product/7705608847425,gid://shopify/ProductVariant/43048782233665,2025 Panini National Treasures Collegiate Football Hobby Box,,ACTIVE,Sealed Wax,Default Title,,746134185823,974.99,,705,0,0,0,0
gid://shopify/Product/7683682336833,gid://shopify/ProductVariant/42968979013697,2025 Topps Disney Wonder Blaster Pack,,ACTIVE,Sealed Wax,Default Title,,887521147236,4.49,,3.57,-14,0,0,0
gid://shopify/Product/7685309661249,gid://shopify/ProductVariant/42975185305665,2025 Topps Holiday MLB Baseball Advent Calendar,,ACTIVE,Sealed Wax,Default Title,,887521142750,19.99,,32.5,1,0,0,0
gid://shopify/Product/7685330108481,gid://shopify/ProductVariant/42975221514305,2025 Leaf Vivid Football Hobby Box,,ARCHIVED,Sealed Wax,Default Title,,37925126,169.99,,225,0,0,0,0
gid://shopify/Product/7685753536577,gid://shopify/ProductVariant/42977215447105,2025 Donruss Elite Football Blaster,,ACTIVE,Sealed Wax,Default Title,,746134184925,39.99,,35,0,0,0,0
gid://shopify/Product/7688734376001,gid://shopify/ProductVariant/42990598684737,2025 Topps Holiday Basketball Mega Box,,ACTIVE,Sealed Wax,Default Title,,887521151783,24.99,,22.75,0,0,0,0
gid://shopify/Product/7691414536257,gid://shopify/ProductVariant/43004077015105,2025 Panini Absolute Football Hobby Box,,ACTIVE,Sealed Wax,Default Title,,746134186455,639.99,,600,0,0,0,0
gid://shopify/Product/7691441995841,gid://shopify/ProductVariant/43004357312577,2025 Panini Mosaic Football Hobby Blaster Box,,ACTIVE,Sealed Wax,Default Title,,746134186394,64.99,,55,11,0,0,0
gid://shopify/Product/7691550785601,gid://shopify/ProductVariant/43004879896641,2024 Panini Absolute Football Mega,,ACTIVE,Sealed Wax,Default Title,,746134168215,79.99,,73,0,0,0,0
gid://shopify/Product/7705609371713,gid://shopify/ProductVariant/43048782757953,2025 Panini Prizm Football Blaster Box,,ACTIVE,Sealed Wax,Default Title,,746134187759,39.99,,21,0,0,0,0
gid://shopify/Product/7705649020993,gid://shopify/ProductVariant/43048968978497,2024 Panini Donruss Football Mega Box,,ACTIVE,Sealed Wax,Default Title,,746134167355,84.99,,71,0,0,0,0
gid://shopify/Product/7706254835777,gid://shopify/ProductVariant/43054590328897,2025 Panini Mosaic Football Ornament Box,,ARCHIVED,Sealed Wax,Default Title,,746134191435,9.99,,6.25,0,0,0,0
gid://shopify/Product/7706255720513,gid://shopify/ProductVariant/43054597898305,2025 Topps Finest UFC Hobby Box,,ACTIVE,Sealed Wax,Default Title,,887521149902,149.99,,140,0,0,0,0
gid://shopify/Product/7706795900993,gid://shopify/ProductVariant/43057637556289,2025 Topps Disney Wonder Hobby Pack,,ACTIVE,Sealed Wax,Default Title,,887521147151,6.49,,4.55,5,0,0,0
gid://shopify/Product/7706797310017,gid://shopify/ProductVariant/43057645551681,2025 Topps Disney Wonder Hobby Box,,ACTIVE,Sealed Wax,Default Title,,887521147168,119.99,,115,3,0,0,0
gid://shopify/Product/7706798882881,gid://shopify/ProductVariant/43133880270913,2025 Panini Absolute Football Hobby Mega Box,,ACTIVE,Sealed Wax,Box,,746134186875,89.99,,73,3,0,0,0
gid://shopify/Product/7706798882881,gid://shopify/ProductVariant/43133880303681,2025 Panini Absolute Football Hobby Mega Box,,ACTIVE,Sealed Wax,Case,,93088590,1200,,42,0,0,0,0
gid://shopify/Product/7707427143745,gid://shopify/ProductVariant/43061404368961,2025 Panini Certified Hobby Pack,,ACTIVE,Sealed Wax,Default Title,,746134184970,24.99,,17.1,-4,0,0,0
gid://shopify/Product/7709267034177,gid://shopify/ProductVariant/43070303567937,2025-26 Upper Deck Series 1 Hockey Hobby Box,,ACTIVE,Sealed Wax,Default Title,,053334036702,119.99,,95,3,0,0,0
gid://shopify/Product/7709269262401,gid://shopify/ProductVariant/43070311923777,2025-26 Upper Deck Series 1 Blaster Box,,ACTIVE,Sealed Wax,Default Title,,053334036764,24.99,,17.5,14,0,0,0
gid://shopify/Product/7709271687233,gid://shopify/ProductVariant/43070320705601,Pokemon Phantasmal Flames Booster Pack,,ACTIVE,Booster Box,Default Title,,196214143357,13.99,,11.17,-132,0,0,0
gid://shopify/Product/7709859151937,gid://shopify/ProductVariant/43075044081729,2025 Donruss Football Factory Set,,ACTIVE,Sealed Wax,Default Title,,746134185526,54.99,,45.65,5,0,0,0
gid://shopify/Product/7709910106177,gid://shopify/ProductVariant/43075268902977,2025 Topps Update Baseball Blaster,,ACTIVE,Sealed Wax,Default Title,,887521144914,29.99,,24.99,11,0,0,0
gid://shopify/Product/7710841438273,gid://shopify/ProductVariant/43078541049921,2025-26 Topps Basketball Jumbo Hobby Box,,ACTIVE,Sealed Wax,Default Title,,887521149032,389.99,,355,0,0,0,0
gid://shopify/Product/7713438466113,gid://shopify/ProductVariant/43084978028609,2025/26 Upper Deck Artifacts Hockey Hobby Box,,ACTIVE,Sealed Wax,Default Title,,053334012553,129.99,,105,2,0,0,0
gid://shopify/Product/7713439842369,gid://shopify/ProductVariant/43084986417217,2025-26 Upper Deck Black Diamond Hockey Hobby Box,,ACTIVE,Sealed Wax,Default Title,,053334437424,334.99,,279,2,0,0,0
gid://shopify/Product/7705608912961,gid://shopify/ProductVariant/43048782299201,2025 Panini Minecraft Special Edition Hobby Box,,ACTIVE,Sealed Wax,Default Title,,746134194689,99.99,,98.5,4,0,0,0
gid://shopify/Product/7705608978497,gid://shopify/ProductVariant/43048782364737,2025 Topps Update Series Baseball Hobby Jumbo Box,,ACTIVE,Sealed Wax,Default Title,,887521144747,299.99,,265,3,0,0,0
gid://shopify/Product/7705609011265,gid://shopify/ProductVariant/43048782397505,2025 Panini Absolute Football Countdown Calendar Box,,ARCHIVED,Sealed Wax,Default Title,PAN_2025_ABSO_FB_CCBOX,746134186905,74.99,,35,-14,0,0,0
gid://shopify/Product/7705609044033,gid://shopify/ProductVariant/43048782430273,2025 Panini Prizm Football Hobby Box,,ACTIVE,Sealed Wax,Default Title,,746134187247,774.99,,353.5,0,0,0,0
gid://shopify/Product/7705609076801,gid://shopify/ProductVariant/43048782463041,2025 Panini Impeccable LIV Golf Hobby Box,,ACTIVE,Sealed Wax,Default Title,,746134189210,399.99,,380,2,0,0,0
gid://shopify/Product/7705609240641,gid://shopify/ProductVariant/43048782626881,Pokemon Phantasmal Flames Elite Trainer Box,,ACTIVE,Elite Trainer Box,Default Title,PKM_ME_PHANTASMFLAME_ETB,196214124813,154.99,,131.5,7,0,0,0
gid://shopify/Product/7705609207873,gid://shopify/ProductVariant/43048782594113,2025 Panini Impeccable WNBA Basketball Hobby Box,,DRAFT,Sealed Wax,Default Title,PAN_2025_IMPECC_WNBA_BSK_HOBBY,03497733,0,,,0,0,0,0
gid://shopify/Product/7705609338945,gid://shopify/ProductVariant/43048782725185,2025 Panini Prizm Draft Picks Football Hobby Box,,ACTIVE,Sealed Wax,Default Title,,746134185649,229.99,,200,0,0,0,0
gid://shopify/Product/7714628141121,gid://shopify/ProductVariant/43188007829569,2025 Topps Allen & Ginter Baseball Hobby Box,,ACTIVE,Sealed Wax,Case,,08879680,6.99,,6.25,0,0,0,0
gid://shopify/Product/7714724446273,gid://shopify/ProductVariant/43090818564161,2024 Panini Totally Certified Football Mega Box,,ARCHIVED,Sealed Wax,Default Title,,746134177118,44.99,,35,-1,0,0,0
gid://shopify/Product/7716717264961,gid://shopify/ProductVariant/43095896719425,2025 Pokemon Holiday Calendar,,ACTIVE,Sealed Wax,Default Title,,0196214127180,52.49,,60,0,0,0,0
gid://shopify/Product/7718963675201,gid://shopify/ProductVariant/43101086220353,2025 Panini Prizm LIV Golf Blaster Box,,ACTIVE,Sealed Wax,Default Title,,746134189159,17.99,,14.5,0,0,0,0
gid://shopify/Product/7719006896193,gid://shopify/ProductVariant/43101307174977,2025 Panini Kid's Crate Series 17,,ACTIVE,Sealed Wax,Default Title,,16609506,52.49,,54,0,0,0,0
gid://shopify/Product/7719008403521,gid://shopify/ProductVariant/43101324017729,2024-25 Donruss Optic Basketball Retail Blaster,,ACTIVE,Sealed Wax,Default Title,,746134180033,29.99,,23,3,0,0,0
gid://shopify/Product/7719384612929,gid://shopify/ProductVariant/43103673614401,2025 Topps Chrome Update Series Baseball Jumbo Box,,ACTIVE,Sealed Wax,Default Title,,887521145461,449.99,,472,0,0,0,0
gid://shopify/Product/7719384645697,gid://shopify/ProductVariant/43103673647169,2025 Topps Chrome Update Baseball Blaster Box,,ACTIVE,Sealed Wax,Default Title,,887521145546,29.99,,24,0,0,0,0
gid://shopify/Product/7719384678465,gid://shopify/ProductVariant/43311413264449,2025 Topps Cosmic Chrome Baseball Hobby,,ACTIVE,Sealed Wax,Pack,,887521142637,29.99,,27.25,-5,0,0,0
gid://shopify/Product/7719384678465,gid://shopify/ProductVariant/43311417425985,2025 Topps Cosmic Chrome Baseball Hobby,,ACTIVE,Sealed Wax,Box,,887521142644,614.99,,545,0,0,0,0
gid://shopify/Product/7719384711233,gid://shopify/ProductVariant/43103673712705,2025 Topps Archives Baseball Hobby Box,,ACTIVE,Sealed Wax,Default Title,,887521143276,299.99,,260,4,0,0,0
gid://shopify/Product/7719384744001,gid://shopify/ProductVariant/43103673745473,2025 Topps Archives Baseball Blaster Box,,ACTIVE,Sealed Wax,Default Title,,887521143306,24.99,,25,0,0,0,0
gid://shopify/Product/7719384809537,gid://shopify/ProductVariant/43687033077825,2025 Topps Chrome Update Series Baseball Hobby Box,,ACTIVE,Sealed Wax,Default Title,,12754656,269.99,,228,2,0,0,0
gid://shopify/Product/7719384776769,gid://shopify/ProductVariant/43103673778241,2025 Topps Chrome Update Series Baseball Breaker's Delight Box,,DRAFT,Sealed Wax,Default Title,,887521145481,609.95,,,0,0,0,0
gid://shopify/Product/7719384875073,gid://shopify/ProductVariant/43103673876545,2025 Bowman's Best University Football Hobby Box,,ACTIVE,Sealed Wax,Default Title,,887521147564,239.99,,213,0,0,0,0
gid://shopify/Product/7719384907841,gid://shopify/ProductVariant/43103673909313,2025 Topps Star Wars Chrome Galaxy Hobby Box,,ACTIVE,Sealed Wax,Default Title,,887521143696,264.99,,230,2,0,0,0
gid://shopify/Product/7719384940609,gid://shopify/ProductVariant/43103673942081,2025 Topps Allen & Ginter Baseball Blaster Box,,ACTIVE,Sealed Wax,Default Title,,887521144327,19.99,,16.25,16,0,0,0
gid://shopify/Product/7713442070593,gid://shopify/ProductVariant/43084997492801,2025 Upper Deck Skybox Metal Universe Batman Hobby Box,,ACTIVE,Sealed Wax,Default Title,,053334777100,239.99,,209,4,0,0,0
gid://shopify/Product/7714602582081,gid://shopify/ProductVariant/43090372493377,2026 Bo Jackson Battle Arena Griffey Jr Edition Blaster Box,,ACTIVE,Sealed Wax,Default Title,,850067210559,54.99,,,1,0,0,0
gid://shopify/Product/7714602778689,gid://shopify/ProductVariant/43090372526145,2026 Bo Jackson Battle Arena Griffey Jr Edition Double Mega Box,,ACTIVE,Sealed Wax,Default Title,,850067210528,109.99,,85,0,0,0,0
gid://shopify/Product/7714603204673,gid://shopify/ProductVariant/43090378260545,2026 Bo Jackson Battle Arena Griffey Jr Edition Hobby Box,,ACTIVE,Sealed Wax,Default Title,,850067210498,599.99,,385,1,0,0,0
gid://shopify/Product/7714610610241,gid://shopify/ProductVariant/43090402017345,2025 Panini Prizm Football Hobby Mega Box,,ACTIVE,Sealed Wax,Default Title,,746134187780,49.99,,42.5,-18,0,0,0
gid://shopify/Product/7714613198913,gid://shopify/ProductVariant/43090415288385,2025 Panini Prizm Draft Picks Football Blaster Box,,ACTIVE,Sealed Wax,Default Title,,746134185793,49.99,,21,9,0,0,0
gid://shopify/Product/7714628141121,gid://shopify/ProductVariant/43170106015809,2025 Topps Allen & Ginter Baseball Hobby Box,,ACTIVE,Sealed Wax,Pack,,887521144266,8.49,,7.84,6,0,0,0
gid://shopify/Product/7714628141121,gid://shopify/ProductVariant/43188007796801,2025 Topps Allen & Ginter Baseball Hobby Box,,ACTIVE,Sealed Wax,Box,,887521144273,239.99,,235,-2,0,0,0
gid://shopify/Product/7747631153217,gid://shopify/ProductVariant/43182473379905,2024-2025 Topps Marvel Studios Chrome Blaster Box,,ACTIVE,Sealed Wax,Default Title,,887521151479,44.99,,25.35,5,0,0,0
gid://shopify/Product/7747717988417,gid://shopify/ProductVariant/43183000158273,2025-26 Topps Chrome Basketball Mega Box,,ACTIVE,Sealed Wax,Default Title,,887521149780,199.99,,168,13,0,0,0
gid://shopify/Product/7747722379329,gid://shopify/ProductVariant/43183032074305,2025-26 Topps Chrome Basketball Blaster Box,,ACTIVE,Sealed Wax,Default Title,887521149735,887521149735,89.99,,60.25,0,0,0,0
gid://shopify/Product/7750538100801,gid://shopify/ProductVariant/43188207484993,2026 Sage Low Series Football Blaster Box,,ACTIVE,Sealed Wax,Default Title,,850027306537,14.99,,12.75,-1,0,0,0
gid://shopify/Product/7750538395713,gid://shopify/ProductVariant/43191227678785,2026 Sage Low Series Football Hobby Box,,ACTIVE,Sealed Wax,Pack,,850027306575,5.99,,3.62,4,0,0,0
gid://shopify/Product/7750540492865,gid://shopify/ProductVariant/43188210860097,2024 Topps Chrome Formula 1 Racing Blaster Box,,ACTIVE,Sealed Wax,Default Title,,887521130061,44.99,,38.95,2,0,0,0
gid://shopify/Product/7751777812545,gid://shopify/ProductVariant/43191833329729,2024 Topps MLS Major League Soccer Chrome Hobby Box,,ACTIVE,Sealed Wax,Default Title,,887521128686,119.99,,89,0,0,0,0
gid://shopify/Product/7751778402369,gid://shopify/ProductVariant/43191834181697,2024 Topps MLS Major League Soccer Chrome Blaster Box,,ACTIVE,Sealed Wax,Default Title,,887521128754,34.99,,26,0,0,0,0
gid://shopify/Product/7755447894081,gid://shopify/ProductVariant/43203773333569,2024 Select Football Fat Pack Box,,ACTIVE,Sealed Wax,Default Title,,746134173554,139.99,,99.95,1,0,0,0
gid://shopify/Product/7755448746049,gid://shopify/ProductVariant/43203773825089,2025 Mosaic Choice Football,,ACTIVE,Sealed Wax,Default Title,,746134186127,399.99,,369.95,0,0,0,0
gid://shopify/Product/7755454644289,gid://shopify/ProductVariant/43203794010177,2021 Bowman Draft Sapphire Baseball,,ACTIVE,Sealed Wax,Default Title,,887521104970,274.99,,239.95,0,0,0,0
gid://shopify/Product/7755458084929,gid://shopify/ProductVariant/43203807641665,2025 Panini Mosaic NFL Trading Card Box (No Huddle),,ACTIVE,Sealed Wax,Default Title,,746134186158,389.99,,239.95,0,0,0,0
gid://shopify/Product/7757783564353,gid://shopify/ProductVariant/43215967125569,2024-25 Topps UEFA Merlin Chrome Hobby Box,,ACTIVE,Sealed Wax,Default Title,,887521144136,234.99,,247.5,-1,0,0,0
gid://shopify/Product/7757785792577,gid://shopify/ProductVariant/43215973515329,2025 Panini Absolute NFL Trading Card Fat Pack Box,,ACTIVE,Sealed Wax,Default Title,,746134186639,79.99,,67,0,0,0,0
gid://shopify/Product/7759325200449,gid://shopify/ProductVariant/43220991017025,Pokemon S&V Shrouded Fable Booster Bundle,,ACTIVE,Booster Box,Default Title,,820650413094,59.99,,49,1,0,0,0
gid://shopify/Product/7759325265985,gid://shopify/ProductVariant/43220991279169,2025 Topps Chrome Update Baseball Mega Box,,ACTIVE,Sealed Wax,Default Title,,887521145591,59.99,,52,0,0,0,0
gid://shopify/Product/7759325298753,gid://shopify/ProductVariant/43220991311937,2025-26 Topps Chrome Basketball Hobby Box,,ACTIVE,Sealed Wax,Default Title,,887521149599,799.99,,510,0,0,0,0
gid://shopify/Product/7719811317825,gid://shopify/ProductVariant/43106571321409,2025 Panini Score Football Retail Mega Box,,ACTIVE,Sealed Wax,Default Title,,746134191053,39.99,,30.25,0,0,0,0
gid://shopify/Product/7722097737793,gid://shopify/ProductVariant/43112015462465,Bo Jackson Battle Arena 2026 Release Day Blaster – Exclusive Launch Edition Box,,ACTIVE,Sealed Wax,Default Title,,850067210610,224.99,,345,0,0,0,0
gid://shopify/Product/7724486885441,gid://shopify/ProductVariant/43123709706305,2025 Topps T205 Baseball Carton,,ACTIVE,Sealed Wax,Default Title,,51767386,79.99,,72,2,0,0,0
gid://shopify/Product/7724898549825,gid://shopify/ProductVariant/43125448179777,2025 Topps Heritage High Number Baseball,,ACTIVE,Sealed Wax,Case,,887521150571,0,,864,0,0,0,0
gid://shopify/Product/7724898549825,gid://shopify/ProductVariant/43135152652353,2025 Topps Heritage High Number Baseball,,ACTIVE,Sealed Wax,Box,,887521150564,144.99,,126,0,0,0,0
